wind_scen,price_scen,imb_scen,profit_EUR
w11,p4,i1,510098.26513364364
w11,p4,i2,508379.77442287235
w11,p4,i3,508342.1061176862
w11,p4,i4,510794.13816156914
w11,p5,i1,374478.1873051862
w11,p5,i2,370262.72002127656
w11,p5,i3,373968.3463291223
w11,p5,i4,373182.5847805851
w11,p6,i1,474523.85794015956
w11,p6,i2,470381.23485771276
w11,p6,i3,473368.144825133
w11,p6,i4,473739.4266323138
w11,p7,i1,391866.7213676862
w11,p7,i2,388917.25087034574
w11,p7,i3,390321.66683710105
w11,p7,i4,391786.4652260638
w11,p8,i1,37206.28454255319
w11,p8,i2,37254.25251329787
w11,p8,i3,37067.359572473404
w11,p8,i4,37577.74605718085
w11,p9,i1,18918.01196675532
w11,p9,i2,18857.070710106385
w11,p9,i3,18798.776890292553
w11,p9,i4,19045.53649268617
w11,p10,i1,165952.89054787235
w11,p10,i2,165617.69864627658
w11,p10,i3,165229.85253723405
w11,p10,i4,167041.08338763297
w11,p11,i1,360636.8366735372
w11,p11,i2,356843.07054255315
w11,p11,i3,360286.1513118351
w11,p11,i4,359711.580987367
w11,p12,i1,507443.7886203457
w11,p12,i2,503343.43936635635
w11,p12,i3,506136.0411323138
w11,p12,i4,506627.8360904255
w11,p13,i1,644271.7563291223
w11,p13,i2,638885.1306090425
w11,p13,i3,642573.4582260638
w11,p13,i4,642759.2742519947
w11,p14,i1,535399.8242134309
w11,p14,i2,531773.5741635638
w11,p14,i3,533491.7998650266
w11,p14,i4,535180.1146409574
w11,p15,i1,267112.120825133
w11,p15,i2,266310.7890398936
w11,p15,i3,265244.27877460106
w11,p15,i4,267271.46141954785
w11,p16,i1,313884.2019162234
w11,p16,i2,310029.2363663564
w11,p16,i3,313749.213018617
w11,p16,i4,312735.4137832447
w11,p17,i1,326593.09719082445
w11,p17,i2,325661.29383976065
w11,p17,i3,325240.83695412235
w11,p17,i4,327574.3377360372
w11,p18,i1,544799.3032147606
w11,p18,i2,540176.8662972074
w11,p18,i3,543900.2788344414
w11,p18,i4,543736.3573238031
w11,p19,i1,311485.018193484
w11,p19,i2,310567.0465511968
w11,p19,i3,309887.9180625
w11,p19,i4,312214.84690824465
w11,p20,i1,99140.39645478723
w11,p20,i2,99067.15211635637
w11,p20,i3,99273.97149401595
w11,p20,i4,99756.45217752659
w12,p1,i1,755321.22253125
w12,p1,i2,763567.7104767287
w12,p1,i3,767754.0576662234
w12,p1,i4,781459.7347420213
w12,p2,i1,529032.2527007979
w12,p2,i2,535096.7440099734
w12,p2,i3,532405.6451994681
w12,p2,i4,544924.451268617
w12,p3,i1,412224.6674900266
w12,p3,i2,414281.10904787236
w12,p3,i3,416687.3580339096
w12,p3,i4,423296.3208550532
w12,p4,i1,832887.0573045213
w12,p4,i2,843539.8247247341
w12,p4,i3,842674.6713942819
w12,p4,i4,861328.1523324468
w12,p5,i1,587885.192668218
w12,p5,i2,593289.0220884308
w12,p5,i3,594371.5716535904
w12,p5,i4,606289.6693337766
w12,p6,i1,745053.7482353724
w12,p6,i2,752952.2736190159
w12,p6,i3,752478.1767273936
w12,p6,i4,768510.0573178192
w12,p7,i1,611749.9720571808
w12,p7,i2,619042.4840964095
w12,p7,i3,616270.7618178191
w12,p7,i4,630925.3683111703
w12,p8,i1,54485.29977992021
w12,p8,i2,54879.08138763298
w12,p8,i3,54137.4326974734
w12,p8,i4,55586.958730718085
w12,p9,i1,26766.58623869681
w12,p9,i2,26928.35519481383
w12,p9,i3,26950.74726662234
w12,p9,i4,27645.44451662234
w12,p10,i1,244429.55920146278
w12,p10,i2,246474.58363297873
w12,p10,i3,245778.23978789893
w12,p10,i4,252058.47121409574
w12,p11,i1,566693.3952426862
w12,p11,i2,571350.651700133
w12,p11,i3,573674.73346875
w12,p11,i4,584460.2913690159
w12,p12,i1,806153.0367273936
w12,p12,i2,813435.3859634309
w12,p12,i3,815823.0576090425
w12,p12,i4,831255.622137633
w12,p13,i1,1047091.5097566489
w12,p13,i2,1057964.7956296543
w12,p13,i3,1060796.7253011968
w12,p13,i4,1081564.146206117
w12,p14,i1,854166.3260831117
w12,p14,i2,862565.6002726064
w12,p14,i3,863123.5640093085
w12,p14,i4,880877.0100744681
w12,p15,i1,443477.5618111702
w12,p15,i2,449795.106393617
w12,p15,i3,447825.7931655585
w12,p15,i4,459110.8751855053
w12,p16,i1,491555.83538031916
w12,p16,i2,494932.4221090425
w12,p16,i3,497853.0026662234
w12,p16,i4,506704.8591356383
w12,p17,i1,502884.274481383
w12,p17,i2,508143.00827327126
w12,p17,i3,507059.0251529255
w12,p17,i4,518133.1167859043
w12,p18,i1,871061.5185246011
w12,p18,i2,879768.5807839095
w12,p18,i3,880899.2038789893
w12,p18,i4,897282.0267772607
w12,p19,i1,493327.8545644947
w12,p19,i2,499370.6373710106
w12,p19,i3,496608.17962699465
w12,p19,i4,508079.3952845745
w12,p20,i1,158011.0910425532
w12,p20,i2,160268.84398404256
w12,p20,i3,159225.8078337766
w12,p20,i4,162197.99036569148
w13,p1,i1,891680.2194215425
w13,p1,i2,905986.7150684841
w13,p1,i3,910568.9292805851
w13,p1,i4,931313.7724966755
w13,p2,i1,589322.531537234
w13,p2,i2,598076.0155651596
w13,p2,i3,594877.5075877659
w13,p2,i4,610515.977387633
w13,p3,i1,486484.85029055853
w13,p3,i2,491678.4271881649
w13,p3,i3,493916.0678863032
w13,p3,i4,504674.4328231383
w13,p4,i1,944425.7613291224
w13,p4,i2,959900.0078198138
w13,p4,i3,959139.9378031915
w13,p4,i4,983231.855293883
w13,p5,i1,682825.3751655585
w13,p5,i2,692876.7936948139
w13,p5,i3,693132.0902420213
w13,p5,i4,710670.7324893617
w13,p6,i1,855818.0202140957
w13,p6,i2,869041.0079793883
w13,p6,i3,867612.2379388298
w13,p6,i4,889973.7751030585
w13,p7,i1,687731.7023105053
w13,p7,i2,699067.0887393617
w13,p7,i3,694750.9549375001
w13,p7,i4,713765.7241821808
w13,p8,i1,57524.170082446806
w13,p8,i2,57956.588295212765
w13,p8,i3,57198.65682180851
w13,p8,i4,58759.21814295213
w13,p9,i1,29234.179897606384
w13,p9,i2,29461.4545
w13,p9,i3,29539.933572473405
w13,p9,i4,30334.051971409575
w13,p10,i1,264406.86071875
w13,p10,i2,267167.8457519947
w13,p10,i3,266653.77851396275
w13,p10,i4,273880.4413849734
w13,p11,i1,662658.3619853723
w13,p11,i2,671611.3277140957
w13,p11,i3,673835.7870405585
w13,p11,i4,689952.2186635638
w13,p12,i1,930850.48903125
w13,p12,i2,943413.2980771277
w13,p12,i3,945999.3419980053
w13,p12,i4,967768.5960997341
w13,p13,i1,1216577.9554388297
w13,p13,i2,1235071.085030585
w13,p13,i3,1237759.7794986703
w13,p13,i4,1267402.987719415
w13,p14,i1,978732.8375119681
w13,p14,i2,992435.6661136968
w13,p14,i3,992944.5625944149
w13,p14,i4,1016968.8580425532
w13,p15,i1,497799.2041542553
w13,p15,i2,506783.6560618351
w13,p15,i3,504496.62954720744
w13,p15,i4,518587.74997207447
w13,p16,i1,578935.6436908244
w13,p16,i2,586267.2903111702
w13,p16,i3,588926.2454760638
w13,p16,i4,602674.4799394946
w13,p17,i1,554981.2263803192
w13,p17,i2,562233.5133164894
w13,p17,i3,561768.8374660905
w13,p17,i4,575256.4230033244
w13,p18,i1,1006985.2739109042
w13,p18,i2,1021713.2795212766
w13,p18,i3,1022172.2964640957
w13,p18,i4,1045643.1416216756
w13,p19,i1,544327.603837101
w13,p19,i2,552689.6539767287
w13,p19,i3,549464.7991296542
w13,p19,i4,563419.7387632979
w13,p20,i1,171092.80074335105
w13,p20,i2,174022.45262832448
w13,p20,i3,172716.28449135637
w13,p20,i4,176351.58287034574
w14,p1,i1,565548.0022659574
w14,p1,i2,566934.7536429521
w14,p1,i3,570462.4918191489
w14,p1,i4,576534.8206715425
w14,p2,i1,359634.2505412234
w14,p2,i2,359090.9848025266
w14,p2,i3,357939.6428331117
w14,p2,i4,361864.55417819147
w14,p3,i1,364239.6707386968
w14,p3,i2,364425.7773390957
w14,p3,i3,367815.51471409574
w14,p3,i4,372512.6540398936
w14,p4,i1,550361.8964022606
w14,p4,i2,551160.4161881648
w14,p4,i3,550008.8912380319
w14,p4,i4,555498.1246875001
w14,p5,i1,466394.81322938827
w14,p5,i2,467575.1943989362
w14,p5,i3,469471.86886901595
w14,p5,i4,475450.81706914894
w14,p6,i1,559163.5472819149
w14,p6,i2,559680.1915890957
w14,p6,i3,560870.5324474734
w14,p6,i4,567497.0000917553
w14,p7,i1,437999.8853118351
w14,p7,i2,438287.83293284575
w14,p7,i3,437249.8203723404
w14,p7,i4,442203.53128656914
w14,p8,i1,34174.88284773936
w14,p8,i2,34023.76680651595
w14,p8,i3,33838.06402659574
w14,p8,i4,34082.98464627659
w14,p9,i1,19138.107359042555
w14,p9,i2,19039.726170212765
w14,p9,i3,19014.839682845744
w14,p9,i4,19267.88267287234
w14,p10,i1,163551.61810172873
w14,p10,i2,163510.7329900266
w14,p10,i3,162548.89393484042
w14,p10,i4,164585.31035039894
w14,p11,i1,450950.7881675532
w14,p11,i2,451743.3904614361
w14,p11,i3,454687.55356050533
w14,p11,i4,460294.18331648933
w14,p12,i1,599365.7079946809
w14,p12,i2,599849.1161283244
w14,p12,i3,601972.4768091756
w14,p12,i4,608886.2475013298
w14,p13,i1,766327.8133617021
w14,p13,i2,767586.0857918883
w14,p13,i3,769676.1773357713
w14,p13,i4,778656.3504035904
w14,p14,i1,611493.1009793882
w14,p14,i2,611446.6391303191
w14,p14,i3,612451.09315625
w14,p14,i4,619302.6968949467
w14,p15,i1,280163.54969880317
w14,p15,i2,280209.37953856384
w14,p15,i3,278896.5256682181
w14,p15,i4,281826.1677712766
w14,p16,i1,408289.1857154255
w14,p16,i2,409532.8383916223
w14,p16,i3,412311.9394474734
w14,p16,i4,417750.6214906915
w14,p17,i1,334979.6904182181
w14,p17,i2,334508.6796994681
w14,p17,i3,334169.2498929521
w14,p17,i4,337647.55630319146
w14,p18,i1,647085.2514109042
w14,p18,i2,647913.0612466756
w14,p18,i3,649459.5031043882
w14,p18,i4,656771.3308038564
w14,p19,i1,317782.020706117
w14,p19,i2,317603.7217300532
w14,p19,i3,315648.1635292553
w14,p19,i4,318955.9997466755
w14,p20,i1,97664.39892885638
w14,p20,i2,97745.97492287234
w14,p20,i3,97039.90288896275
w14,p20,i4,97828.34540824467
w15,p1,i1,259141.99687499998
w15,p1,i2,244297.67807446807
w15,p1,i3,252325.93222074467
w15,p1,i4,237562.58901595743
w15,p2,i1,187986.1815525266
w15,p2,i2,177878.60450265958
w15,p2,i3,183728.04236369682
w15,p2,i4,173475.81748005317
w15,p3,i1,174966.2653557181
w15,p3,i2,165625.46116356383
w15,p3,i3,172333.51701795214
w15,p3,i4,163292.81855718084
w15,p4,i1,272567.89379654254
w15,p4,i2,258315.96604787235
w15,p4,i3,263352.79244680854
w15,p4,i4,247845.6481981383
w15,p5,i1,224293.9369182181
w15,p5,i2,211458.84323138298
w15,p5,i3,221142.40826462765
w15,p5,i4,207974.67777925532
w15,p6,i1,277396.77528257977
w15,p6,i2,262020.73624601064
w15,p6,i3,271996.78859375
w15,p6,i4,256400.88563164894
w15,p7,i1,227781.34845412234
w15,p7,i2,214796.1235844415
w15,p7,i3,224244.63950797872
w15,p7,i4,211760.52580452128
w15,p8,i1,19346.541499335104
w15,p8,i2,18711.743113031913
w15,p8,i3,19412.739860372338
w15,p8,i4,18432.43638630319
w15,p9,i1,11394.712932180852
w15,p9,i2,10951.282839760637
w15,p9,i3,10934.58722406915
w15,p9,i4,10483.154744015957
w15,p10,i1,90457.62372672872
w15,p10,i2,86421.65270611702
w15,p10,i3,87536.87181515957
w15,p10,i4,82732.02860039893
w15,p11,i1,215774.71651263296
w15,p11,i2,204035.73838231384
w15,p11,i3,212034.35865026596
w15,p11,i4,199983.35449135638
w15,p12,i1,292254.74726396275
w15,p12,i2,277354.52164827124
w15,p12,i3,284917.5923603723
w15,p12,i4,269913.3551961436
w15,p13,i1,370193.6517652925
w15,p13,i2,350644.83812898933
w15,p13,i3,360153.48187832447
w15,p13,i4,340473.3991988032
w15,p14,i1,305160.77112034574
w15,p14,i2,289679.3633690159
w15,p14,i3,297710.75354720745
w15,p14,i4,282056.262137633
w15,p15,i1,149628.63014627658
w15,p15,i2,142241.25992220745
w15,p15,i3,146247.49545545212
w15,p15,i4,138412.7538663564
w15,p16,i1,195026.4552692819
w15,p16,i2,184745.11774667553
w15,p16,i3,192474.08291888298
w15,p16,i4,181970.09122007978
w15,p17,i1,174722.2290492021
w15,p17,i2,166420.0326150266
w15,p17,i3,169724.8800299202
w15,p17,i4,160837.69490359043
w15,p18,i1,308029.38584773935
w15,p18,i2,291056.71592087764
w15,p18,i3,300830.55648271274
w15,p18,i4,284141.87899268616
w15,p19,i1,165779.34756648936
w15,p19,i2,157269.49452526594
w15,p19,i3,161946.05100066488
w15,p19,i4,153344.08626662233
w15,p20,i1,44359.28354388297
w15,p20,i2,41257.0522706117
w15,p20,i3,43373.80732047872
w15,p20,i4,40452.88797539893
w16,p1,i1,517281.2558277925
w16,p1,i2,516355.2115006649
w16,p1,i3,520844.88559707446
w16,p1,i4,522594.4854893617
w16,p2,i1,367682.9391968085
w16,p2,i2,367446.36478523933
w16,p2,i3,367135.27419281914
w16,p2,i4,370834.53054521274
w16,p3,i1,281628.30924534576
w16,p3,i2,278442.96577659575
w16,p3,i3,282067.6754381649
w16,p3,i4,281013.3728218085
w16,p4,i1,577589.9164401595
w16,p4,i2,578786.2676176862
w16,p4,i3,579261.2397659575
w16,p4,i4,584841.4983603723
w16,p5,i1,403455.2451974734
w16,p5,i2,401445.8608783244
w16,p5,i3,404647.1760452128
w16,p5,i4,405853.2700385638
w16,p6,i1,512630.94512433506
w16,p6,i2,510930.325125
w16,p6,i3,513508.89641090424
w16,p6,i4,516197.3758723404
w16,p7,i1,421858.1215917553
w16,p7,i2,420735.18204255315
w16,p7,i3,421981.3889966755
w16,p7,i4,425562.2973457447
w16,p8,i1,38630.9320206117
w16,p8,i2,38616.41709973404
w16,p8,i3,38335.01821010638
w16,p8,i4,38829.2353956117
w16,p9,i1,18728.12104055851
w16,p9,i2,18617.976043218085
w16,p9,i3,18613.546484707447
w16,p9,i4,18826.496136968086
w16,p10,i1,173177.02857579786
w16,p10,i2,173016.61157845744
w16,p10,i3,172514.26032180848
w16,p10,i4,174691.57977260638
w16,p11,i1,390101.02804720745
w16,p11,i2,387993.7493863032
w16,p11,i3,391383.9000591755
w16,p11,i4,392202.9564707447
w16,p12,i1,554059.9686968084
w16,p12,i2,552216.2339015957
w16,p12,i3,555374.9060611702
w16,p12,i4,557951.5058743351
w16,p13,i1,718939.4944055851
w16,p13,i2,717398.2294847073
w16,p13,i3,721497.2453344414
w16,p13,i4,725342.8845764627
w16,p14,i1,589025.0631230053
w16,p14,i2,587730.8992227393
w16,p14,i3,589944.8243982713
w16,p14,i4,593956.2617340425
w16,p15,i1,307568.1336708776
w16,p15,i2,308547.51367287233
w16,p15,i3,307998.98441156914
w16,p15,i4,312101.5113636968
w16,p16,i1,337453.023481383
w16,p16,i2,334953.30449135636
w16,p16,i3,338767.8721602393
w16,p16,i4,338832.7083517287
w16,p17,i1,350820.8666615691
w16,p17,i2,350892.71825465426
w16,p17,i3,350344.63309375
w16,p17,i4,353835.41498204786
w16,p18,i1,597512.6183676862
w16,p18,i2,595843.5466841755
w16,p18,i3,599226.7281442819
w16,p18,i4,601779.2711708776
w16,p19,i1,343458.8897672872
w16,p19,i2,344013.7782347074
w16,p19,i3,343151.55613962765
w16,p19,i4,347239.8870219415
w16,p20,i1,112618.85429720744
w16,p20,i2,113230.23163763297
w16,p20,i3,112778.24299268617
w16,p20,i4,113993.4799049202
w17,p1,i1,583547.6278045212
w17,p1,i2,585379.8957347075
w17,p1,i3,589368.181356383
w17,p1,i4,594476.4538045212
w17,p2,i1,431098.0973949468
w17,p2,i2,433424.7345292553
w17,p2,i3,432116.4015452128
w17,p2,i4,438931.9030006649
w17,p3,i1,315956.11263896275
w17,p3,i2,314300.0321855053
w17,p3,i3,317541.84254787234
w17,p3,i4,318443.3882613032
w17,p4,i1,669422.8926668883
w17,p4,i2,674123.0244561171
w17,p4,i3,673825.4856888298
w17,p4,i4,683975.5097779256
w17,p5,i1,457836.9557918883
w17,p5,i2,457864.1862174202
w17,p5,i3,460445.41223005316
w17,p5,i4,464549.40485438827
w17,p6,i1,587862.0163876329
w17,p6,i2,589250.0682859042
w17,p6,i3,590825.4535605053
w17,p6,i4,597474.1147313829
w17,p7,i1,489892.3547885638
w17,p7,i2,491630.2658410904
w17,p7,i3,491657.08724335104
w17,p7,i4,498761.4813823138
w17,p8,i1,46658.44977327127
w17,p8,i2,46874.78243816489
w17,p8,i3,46349.772031914894
w17,p8,i4,47290.901327127656
w17,p9,i1,22234.253929521277
w17,p9,i2,22260.460782579787
w17,p9,i3,22268.926305851066
w17,p9,i4,22669.060704787233
w17,p10,i1,205463.10829920214
w17,p10,i2,206233.33162632977
w17,p10,i3,205711.39560571808
w17,p10,i4,209462.39473537233
w17,p11,i1,442676.3580505319
w17,p11,i2,442640.7672832447
w17,p11,i3,445526.57125797874
w17,p11,i4,449208.83067885635
w17,p12,i1,634959.7503144947
w17,p12,i2,636198.0844182181
w17,p12,i3,638855.3543550532
w17,p12,i4,645313.519037234
w17,p13,i1,820438.7399401596
w17,p13,i2,822748.6745904256
w17,p13,i3,826412.963305851
w17,p13,i4,835087.6906549202
w17,p14,i1,679560.6649767287
w17,p14,i2,681745.3268756649
w17,p14,i3,683159.6644029255
w17,p14,i4,691557.4157041223
w17,p15,i1,361262.67844015954
w17,p15,i2,364330.42316954787
w17,p15,i3,363203.7259594415
w17,p15,i4,369880.9110625
w17,p16,i1,379757.8808976064
w17,p16,i2,378819.7048264628
w17,p16,i3,382341.13704255316
w17,p16,i4,384727.816568484
w17,p17,i1,414458.7806775266
w17,p17,i2,416835.2408244681
w17,p17,i3,415733.49333976064
w17,p17,i4,422082.80686901597
w17,p18,i1,682335.5813198138
w17,p18,i2,684031.6186715425
w17,p18,i3,686521.3266462766
w17,p18,i4,693086.2189980053
w17,p19,i1,405478.8741336436
w17,p19,i2,408359.77240625
w17,p19,i3,406653.17659042554
w17,p19,i4,413485.44241289893
w17,p20,i1,132521.82715359042
w17,p20,i2,133835.56558510638
w17,p20,i3,133003.25713829786
w17,p20,i4,134860.64365890957
w18,p1,i1,865640.706386968
w18,p1,i2,878390.9186110372
w18,p1,i3,884501.0285644947
w18,p1,i4,902938.2580372341
w18,p2,i1,557822.135519282
w18,p2,i2,565707.8159720744
w18,p2,i3,563199.0448085106
w18,p2,i4,576731.1848018616
w18,p3,i1,465670.4676396277
w18,p3,i2,469823.886825133
w18,p3,i3,472607.32006648934
w18,p3,i4,481836.7030285904
w18,p4,i1,903176.1565644947
w18,p4,i2,917107.8563091756
w18,p4,i3,917769.2199707447
w18,p4,i4,938540.2498636969
w18,p5,i1,655042.5243158245
w18,p5,i2,664046.7200691489
w18,p5,i3,665234.2212054521
w18,p5,i4,680640.8542347074
w18,p6,i1,817173.4553171543
w18,p6,i2,828884.5630405585
w18,p6,i3,828632.5269348404
w18,p6,i4,848095.6644926862
w18,p7,i1,651075.2757579787
w18,p7,i2,661069.6062679521
w18,p7,i3,657848.2631981383
w18,p7,i4,674200.3790239362
w18,p8,i1,52734.43397273936
w18,p8,i2,53084.49769547872
w18,p8,i3,52414.96675531915
w18,p8,i4,53609.069108377655
w18,p9,i1,26817.830967420214
w18,p9,i2,26986.75593882979
w18,p9,i3,27076.915170212767
w18,p9,i4,27710.694326462766
w18,p10,i1,244870.41384973403
w18,p10,i2,247356.12214428192
w18,p10,i3,246870.46383311172
w18,p10,i4,252813.0367101064
w18,p11,i1,635953.78521875
w18,p11,i2,643752.0144328458
w18,p11,i3,646981.0416356383
w18,p11,i4,660970.3311795213
w18,p12,i1,892514.6147679521
w18,p12,i2,903527.8848656915
w18,p12,i3,907402.0293158245
w18,p12,i4,926280.0100797872
w18,p13,i1,1169841.3835757978
w18,p13,i2,1186364.6009089095
w18,p13,i3,1190759.3332027926
w18,p13,i4,1216794.8979601064
w18,p14,i1,934986.5441043883
w18,p14,i2,947124.8712380319
w18,p14,i3,948995.0867267287
w18,p14,i4,969804.6493636968
w18,p15,i1,472381.1564215425
w18,p15,i2,480586.35328856384
w18,p15,i3,479199.89438829786
w18,p15,i4,491395.14032845746
w18,p16,i1,555193.7480804521
w18,p16,i2,561460.3411456117
w18,p16,i3,565029.2273457447
w18,p16,i4,576862.2278457447
w18,p17,i1,525040.3812140957
w18,p17,i2,531503.9551110372
w18,p17,i3,531561.3449394946
w18,p17,i4,543040.8139261968
w18,p18,i1,969303.7083716756
w18,p18,i2,982348.5127985373
w18,p18,i3,984146.1253351064
w18,p18,i4,1004797.9311788564
w18,p19,i1,515779.57084374997
w18,p19,i2,523349.4546230053
w18,p19,i3,520812.7514268617
w18,p19,i4,532860.1241156915
w18,p20,i1,164323.65438098405
w18,p20,i2,167184.57486968086
w18,p20,i3,165726.59303523935
w18,p20,i4,169184.3410917553
w19,p1,i1,750089.6599474734
w19,p1,i2,758090.635969415
w19,p1,i3,763021.7351097075
w19,p1,i4,776268.6866515958
w19,p2,i1,495574.07179521275
w19,p2,i2,499849.58239162236
w19,p2,i3,498191.77174202126
w19,p2,i4,507975.7042234043
w19,p3,i1,420533.0053191489
w19,p3,i2,422885.5862859042
w19,p3,i3,425793.14516755316
w19,p3,i4,432772.9875525266
w19,p4,i1,788484.6351083777
w19,p4,i2,797268.839806516
w19,p4,i3,797398.7259973405
w19,p4,i4,812799.4744946809
w19,p5,i1,582935.4240345744
w19,p5,i2,588180.1541416224
w19,p5,i3,589904.9242726064
w19,p5,i4,601103.3316469415
w19,p6,i1,725503.4081648936
w19,p6,i2,732368.7096821809
w19,p6,i3,733031.269537899
w19,p6,i4,747224.4663011968
w19,p7,i1,582945.7562320479
w19,p7,i2,588683.9144488032
w19,p7,i3,587044.2960226064
w19,p7,i4,598991.4435046542
w19,p8,i1,49448.42958710106
w19,p8,i2,49654.72383111702
w19,p8,i3,49087.235467420214
w19,p8,i4,50104.22053125
w19,p9,i1,24950.22735970745
w19,p9,i2,25037.23348537234
w19,p9,i3,25116.54258045213
w19,p9,i4,25655.572042553194
w19,p10,i1,225396.11119015957
w19,p10,i2,226847.7354700798
w19,p10,i3,226435.21736037233
w19,p10,i4,231253.92787167555
w19,p11,i1,564452.35321875
w19,p11,i2,569047.0926761968
w19,p11,i3,572103.633049867
w19,p11,i4,582423.6468590426
w19,p12,i1,784558.7285219415
w19,p12,i2,790977.3605598405
w19,p12,i3,794204.5435385639
w19,p12,i4,808059.3878490692
w19,p13,i1,1022568.7421396277
w19,p13,i2,1032501.350362367
w19,p13,i3,1036357.9769109043
w19,p13,i4,1055285.9322214096
w19,p14,i1,823402.165418883
w19,p14,i2,830412.765575133
w19,p14,i3,832170.5545219415
w19,p14,i4,847470.0756788563
w19,p15,i1,413337.7066070479
w19,p15,i2,418035.9527646277
w19,p15,i3,417149.0501821809
w19,p15,i4,425827.7475113032
w19,p16,i1,497143.55137898936
w19,p16,i2,500915.6926755319
w19,p16,i3,504281.3644128989
w19,p16,i4,513176.4353796542
w19,p17,i1,464976.09374734043
w19,p17,i2,468502.52977992024
w19,p17,i3,468379.78325000004
w19,p17,i4,476813.78146609047
w19,p18,i1,848961.8748896277
w19,p18,i2,856670.7705844415
w19,p18,i3,858534.4837087765
w19,p18,i4,873410.3893430851
w19,p19,i1,454611.0876356383
w19,p19,i2,458803.3311695479
w19,p19,i3,456784.60133111704
w19,p19,i4,465439.32363962766
w19,p20,i1,145095.59129720746
w19,p20,i2,146674.8961156915
w19,p20,i3,145656.89224468087
w19,p20,i4,147862.6279827128
w20,p1,i1,464632.74265159573
w20,p1,i2,459596.0617539894
w20,p1,i3,463052.8442898936
w20,p1,i4,461526.31165957445
w20,p2,i1,382314.25593151595
w20,p2,i2,381062.05707845744
w20,p2,i3,380448.482643617
w20,p2,i4,384135.03287367016
w20,p3,i1,261216.57405585106
w20,p3,i2,255705.1487878989
w20,p3,i3,260875.27401329787
w20,p3,i4,258113.1120099734
w20,p4,i1,578141.221375
w20,p4,i2,577067.2166921543
w20,p4,i3,576743.1705744681
w20,p4,i4,581822.581706117
w20,p5,i1,377145.17927460105
w20,p5,i2,371379.19406715425
w20,p5,i3,375139.0129800532
w20,p5,i4,373762.29706582444
w20,p6,i1,495945.4041283244
w20,p6,i2,490545.7983636968
w20,p6,i3,493961.67302393616
w20,p6,i4,494277.544137633
w20,p7,i1,421688.8785093085
w20,p7,i2,417882.6935797872
w20,p7,i3,419360.53025598405
w20,p7,i4,421470.3721635638
w20,p8,i1,45964.962036569144
w20,p8,i2,46097.05624601064
w20,p8,i3,45641.56956715425
w20,p8,i4,46578.574331117015
w20,p9,i1,20886.13703523936
w20,p9,i2,20811.219381648934
w20,p9,i3,20859.589043218086
w20,p9,i4,21189.795824468085
w20,p10,i1,196367.29502792552
w20,p10,i2,196252.36716090425
w20,p10,i3,195967.19563031913
w20,p10,i4,199257.43199999997
w20,p11,i1,364624.6668636968
w20,p11,i2,359533.95507912233
w20,p11,i3,363104.97017220745
w20,p11,i4,362068.98472406913
w20,p12,i1,532515.433700133
w20,p12,i2,527183.2611761967
w20,p12,i3,530381.2553098404
w20,p12,i4,530850.9826888298
w20,p13,i1,675844.5108444148
w20,p13,i2,668687.7175618351
w20,p13,i3,673426.0720199468
w20,p13,i4,673185.9373743351
w20,p14,i1,575813.5459587766
w20,p14,i2,571409.9745146276
w20,p14,i3,573270.2984208777
w20,p14,i4,575693.4728098403
w20,p15,i1,307790.2505944149
w20,p15,i2,307236.68844215426
w20,p15,i3,305409.4575079787
w20,p15,i4,308921.721306516
w20,p16,i1,306142.39393351064
w20,p16,i2,300433.8999268617
w20,p16,i3,304540.42871143617
w20,p16,i4,302469.2043284574
w20,p17,i1,378464.05167087767
w20,p17,i2,378027.17817752657
w20,p17,i3,376955.21007646277
w20,p17,i4,381079.9687007979
w20,p18,i1,569902.6740917553
w20,p18,i2,564134.4830405585
w20,p18,i3,568359.4623344415
w20,p18,i4,567888.9180884309
w20,p19,i1,362797.42493284575
w20,p19,i2,362449.59178989363
w20,p19,i3,360994.71782513295
w20,p19,i4,365112.37423404254
w20,p20,i1,124095.07215226063
w20,p20,i2,124749.86994481382
w20,p20,i3,124073.24020146276
w20,p20,i4,125353.72888231382
